Short,Name,URL
BO,Universidad Adventista de Bolivia,www.uab.edu.bo
BO,Universidad Amazonica de Pando,www.uapnet.edu.bo
BO,Universidad Andina Simón Bolivar,www.uasb.edu.bo
BO,"Universidad Autónoma del Beni ""José Ballivián""",www.uabjb.edu.bo
BO,Universidad Autónoma Gabriel René Moreno,www.uagrm.edu.bo
BO,Universidad Autónoma Juan Misael Saracho,www.uajms.edu.bo
BO,Universidad Autónoma Tomás Frías,www.uatf.edu.bo
BO,"Universidad Católica Boliviana, Cochabamba",www.ucbcba.edu.bo
BO,"Universidad Católica Boliviana, La Paz",www.ucb.edu.bo
BO,"Universidad Católica Boliviana, Santa Cruz",www.ucbscz.edu.bo
BO,"Universidad Católica Boliviana, Tarija",www.ucbtja.edu.bo
BO,Universidad Central,www.unicen.edu.bo
BO,Universidad de Aquino Bolivia,www.udabol.edu.bo
BO,Universidad Domingo Savio,www.upds.edu.bo
BO,Universidad Empresarial Mateo Kuljis,www.unikuljis.edu.bo
BO,Universidad Juan Misael Saracho,www.uajms.edu.bo
BO,Universidad Los Andes,www.udelosandes.edu.bo
BO,Universidad Mayor de San Andrés,www.umsanet.edu.bo
BO,Universidad Mayor de San Simón,www.umss.edu.bo
BO,Universidad Nacional Siglo XX Llallagua,www.unsxx.edu.bo
BO,Universidad Nuestra Senora de La Paz,www.unslp.edu.bo
BO,Universidad NUR,www.nur.edu
BO,Universidad Privada Abierta Latinoamericana,www.upal.edu
BO,Universidad Privada Boliviana,www.upb.edu
BO,Universidad Privada del Valle,www.univalle.edu
BO,Universidad Privada de Santa Cruz de la Sierra,www.upsa.edu.bo
BO,Universidad Privada Franz Tamayo (UNIFRANZ),www.unifranz.edu.bo
BO,Universidad Salesiana de Bolivia,www.usalesiana.edu.bo
BO,Universidad San Francisco Xavier,www.usfx.info
BO,Universidad San Francisco Xavier de Chuquisaca,www.usfx.edu.bo
BO,Universidad Técnica de Oruro,www.uto.edu.bo
BR,Centro Regional Universitário de Espiríto Santo do Pinhal,www.creupi.br
BR,Centro Universitário Adventista de São Paulo,www.unasp.edu.br
BR,Centro Universitário Barao de Maua,www.baraodemaua.br
BR,Centro Universitário Claretiano,www.claretiano.edu.br
BR,Centro Universitário de Araraquara,www.uniara.com.br
BR,Centro Universitário de João Pessoa,www.unipe.br
BR,Centro Universitário Monte Serrat,www.unimonte.br
BR,Centro Universitário Newton Paiva,www.newtonpaiva.br
BR,Centro Universitário Plinio Leite,www.unipli.com.br
BR,Centro Universitário Senac,www.sp.senac.br
BR,Centro Universitário Serra dos Órgãos,www.unifeso.edu.br
BR,EMESCAM - Escola Superior de Ciências da Santa Casa de Misericórdia de Vitória,www.emescam.br
BR,FAAP - Fundação Armando Alvares Penteado,www.faap.br
BR,Faculdade Integradas do Ceará,www.fic.br
BR,Faculdade Italo Brasileira,www.italo.br
BR,Faculdade Jaguariúna,www.faj.br
BR,Faculdades Integradas Curitiba,www.faculdadescuritiba.br
BR,Faculdades Integradas do Brasil - UNIBRASIL,www.unibrasil.com.br
BR,Faculdades Integradas Toledo,www.toledo.br
BR,Faculdades Integradas UPIS,www.upis.br
BR,FAE Business School - Faculdade de Administração e Economia,www.fae.edu
BR,Fundação Educacional de Ituverava,www.feituverava.com.br
BR,Instituto Mauá de Tecnologia,www.maua.br
BR,Instituto Nacional de Matemática Pura e Aplicada - IMPA,www.impa.br
BR,Instituto Tecnológico de Aeronáutica,www.ita.br
BR,Pontifícia Universidade Católica de Campinas,www.puccamp.br
BR,Pontifícia Universidade Católica de Minas Gerais,www.pucminas.br
BR,Pontifícia Universidade Católica de São Paulo,www.pucsp.br
BR,Pontificia Universidade Católica do Paraná,www.pucpr.br
BR,Pontifícia Universidade Católica do Rio de Janeiro,www.puc-rio.br
BR,Pontifícia Universidade Católica do Rio Grande do Sul,www.pucrs.br
BR,Universidade Bandeirante de São Paulo,www.uniban.br
BR,Universidade Braz Cubas,www.brazcubas.br
BR,Universidade Camilo Castelo Branco,www.unicastelo.br
BR,Universidade Candido Mendes,www.candidomendes.br
BR,Universidade Castelo Branco,www.castelobranco.br
BR,Universidade Católica de Brasília,www.ucb.br
BR,Universidade Católica de Goiás,www.ucg.br
BR,Universidade Católica de Pelotas,www.ucpel.tche.br
BR,Universidade Católica de Pernambuco,www.unicap.br
BR,Universidade Católica de Petrópolis,www.ucp.br
BR,Universidade Católica de Salvador,www.ucsal.br
BR,Universidade Católica de Santos,www.unisantos.com.br
BR,Universidade Católica Dom Bosco,www.unibosco.br
BR,Universidade Cidade de São Paulo,www.unicid.br
BR,Universidade Cruzeiro do Sul,www.unicsul.br
BR,Universidade da Amazônia,www.unama.br
BR,Universidade da Região da Campanha,www.urcamp.tche.br
BR,Universidade de Alfenas,www.unifenas.br
BR,Universidade de Brasília,www.unb.br
BR,Universidade de Caxias do Sul,www.ucs.tche.br
BR,Universidade de Cruz Alta,www.unicruz.tche.br
BR,Universidade de Fortaleza,www.unifor.br
BR,Universidade de Franca,www.unifran.br
BR,Universidade de Guarulhos,www.ung.br
BR,Universidade de Itaúna,web.prover.com.brfui
BR,Universidade de Marília,www.unimar.br
BR,Universidade de Mogi das Cruzes,www.umc.br
BR,Universidade de Nova Iguaçu,www.unig.br
BR,Universidade de Passo Fundo,www.upf.tche.br
BR,Universidade de Pernambuco,www.upe.br
BR,Universidade de Ribeirão Preto,www.unaerp.br
BR,Universidade de Santa Cruz do Sul,www.unisc.br
BR,Universidade de Santo Amaro,www.unisa.br
BR,Universidade de São Paulo,www.usp.br
BR,Universidade de Taubaté,www.unitau.br
BR,Universidade de Tocantins,www.pop-to.rnp.br
BR,Universidade de Uberaba,www.uniube.br
BR,Universidade de Vila Velha,www.uvv.br
BR,Universidade do Amazonas,www.fua.br
BR,Universidade do Estado da Bahia,www.uneb.br
BR,Universidade do Estado de Santa Catarina,www.udesc.br
BR,Universidade do Estado do Rio de Janeiro,www.uerj.br
BR,Universidade do Estado do Rio Grande do Norte,www.uern.br
BR,Universidade do Extremo Sul Catarinense,www.unesc.rct-sc.br
BR,Universidade do Grande Rio,www.unigranrio.br
BR,Universidade do Oeste de Santa Catarina,www.unoesc.edu.br
BR,Universidade do Oeste Paulista,www.unoeste.br
BR,Universidade do Rio de Janeiro,www.unirio.br
BR,Universidade do Rio Grande,www.furg.br
BR,Universidade do Sagrado Coração,www.usc.br
BR,Universidade do Sul de Santa Catarina,www.unisul.br
BR,Universidade do Vale do Itajaí,www.univali.rct-sc.br
BR,Universidade Estácio de Sá,www.estacio.br
BR,Universidade Estadual da Paraíba,www.uepb.edu.br
BR,Universidade Estadual de Campinas,www.unicamp.br
BR,Universidade Estadual de Feira de Santana,www.uefs.br
BR,Universidade Estadual de Londrina,www.uel.br
BR,Universidade Estadual de Maringá,www.uem.br
BR,Universidade Estadual de Montes Claros,www.unimontes.br
BR,Universidade Estadual de Ponta Grossa,www.uepg.br
BR,Universidade Estadual de Santa Cruz,www.uesc.br
BR,Universidade Estadual do Ceará,www.uece.br
BR,Universidade Estadual do Centro-Oeste,www.unicentro.br
BR,Universidade Estadual do Maranhão,www.uema.br
BR,Universidade Estadual do Norte Fluminense,www.uenf.br
BR,Universidade Estadual do Oeste do Paraná,www.unioeste.br
BR,Universidade Estadual do Piauí,www.uespi.br
BR,Universidade Estadual do Vale do Acaraú,www.uvanet.br
BR,Universidade Estadual Paulista,www.unesp.br
BR,Universidade Estadual Sudoeste da Bahia,www.uesb.br
BR,Universidade Federal da Bahia,www.ufba.br
BR,Universidade Federal da Grande Dourados,www.ufgd.edu.br
BR,Universidade Federal da Paraíba,www.ufpb.br
BR,Universidade Federal de Alagoas,www.ufal.br
BR,Universidade Federal de Campina Grande,www.ufcg.edu.br
BR,Universidade Federal de Goiás,www.ufg.br
BR,Universidade Federal de Juiz de Fora,www.ufjf.br
BR,Universidade Federal de Lavras,www.ufla.br
BR,Universidade Federal de Mato Grosso,www.ufmt.br
BR,Universidade Federal de Mato Grosso do Sul,www.ufms.br
BR,Universidade Federal de Minas Gerais,www.ufmg.br
BR,Universidade Federal de Ouro Preto,www.ufop.br
BR,Universidade Federal de Pelotas,www.ufpel.tche.br
BR,Universidade Federal de Pernambuco,www.ufpe.br
BR,Universidade Federal de Rondônia,www.unir.br
BR,Universidade Federal de Roraima,www.technet.com.brvestibular
BR,Universidade Federal de Santa Catarina,www.ufsc.br
BR,Universidade Federal de Santa Maria,www.ufsm.br
BR,Universidade Federal de São Carlos,www.ufscar.br
BR,Universidade Federal de São Paulo,www.epm.br
BR,Universidade Federal de Sergipe,www.ufs.br
BR,Universidade Federal de Uberlândia,www.ufu.br
BR,Universidade Federal de Viçosa,www.ufv.br
BR,Universidade Federal do ABC,www.ufabc.edu.br
BR,Universidade Federal do Acre,www.ufac.br
BR,Universidade Federal do Amapá,www.unifap.br
BR,Universidade Federal do Ceará,www.ufc.br
BR,Universidade Federal do Espírito Santo,www.ufes.br
BR,Universidade Federal do Maranhão,www.ufma.br
BR,Universidade Federal do Pará,www.ufpa.br
BR,Universidade Federal do Paraná,www.ufpr.br
BR,Universidade Federal do Piauí,www.ufpi.br
BR,Universidade Federal do Rio de Janeiro,www.ufrj.br
BR,Universidade Federal do Rio Grande do Norte,www.ufrn.br
BR,Universidade Federal do Rio Grande do Sul,www.ufrgs.br
BR,Universidade Federal do Vale do São Francisco,www.univasf.edu.br
BR,Universidade Federal Fluminense,www.uff.br
BR,Universidade Federal Rural de Pernambuco,www.ufrpe.br
BR,Universidade Federal Rural do Rio de Janeiro,www.ufrrj.br
BR,Universidade Federal Rural do Semi-Árido,www.ufersa.edu.br
BR,Universidade Gama Filho,www.ugf.br
BR,Universidade Ibirapuera,www.unib.br
BR,Universidade Luterana do Brasil,www.ulbra.br
BR,Universidade Mackenzie,www.mackenzie.br
BR,Universidade Metodista de Piracicaba,www.unimep.br
BR,Universidade Metropolitana de Santos,www.unimes.com.br
BR,Universidade para o Desenvolvimento do Alto Vale do Itajaí,www.unidavi.rct-sc.br
BR,Universidade Paulista,www.unip-objetivo.br
BR,Universidade Potiguar,www.unp.br
BR,Universidade Regional de Blumenau,www.furb.rct-sc.br
BR,Universidade Regional do Cariri,www.urca.br
BR,Universidade Regional do Noroeste do Estado do Rio Grande do Sul,www.unijui.tche.br
BR,Universidade Regional Integrada do Alto Uruguai e das Missões,www.uri.br
BR,Universidade Salgado de Oliveira,www.universo.br
BR,Universidade Salvador,www.unifacs.br
BR,Universidade Santa Cecília dos Bandeirantes,www.stcecilia.br
BR,Universidade Santa Úrsula,www.usu.br
BR,Universidade São Francisco,www.usf.br
BR,Universidade São Judas Tadeu,www.saojudas.br
BR,Universidade São Marcos,www.smarcos.br
BR,Universidade Tiradentes,www.unit.br
BR,Universidade Vale do Paraiba,www.univap.br
BR,Universidade Vale do Rio Doce,www.univale.br
BR,Universidade Vale do Rio dos Sinos,www.unisinos.br
BR,Universidade Veiga de Almeida,www.uva.br
BS,The College of The Bahamas,www.cob.edu.bs
BT,Royal University of Bhutan,www.rub.edu.bt
BW,ABM University College,www.abm.ac.bw
BW,Botho University,www.bothocollege.ac.bw
BW,Botswana Accountancy College,www.bac.ac.bw
BW,Botswana College of Agriculture,www.bca.bw
BW,Botswana International University of Science & Technology,www.biust.ac.bw
BW,Gaborone Universal College of Law,www.guc.co.bw
BW,"New Era College of Arts, Science & Technology",www.neweracollege.ac.bw
BW,University of Botswana,www.ub.bw
BY,Academy of Public Administration of Belarus,www.pac.by
BY,Academy of the Ministry of Internal Affairs of the Republic of Belarus,academy.mia.by
BY,Belarusian-Russian University,www.bru.mogilev.by
BY,Belarussian National Technical University,www.bntu.by
BY,Belarussian State Academy of Music,www.bgam.edu.by
BY,Belarussian State Agrarian Technical University,www.batu.edu.by
BY,Belarussian State Agricultural Academy,www.baa.by
BY,Belarussian State Economic University,www.bseu.by
BY,Belarussian State Medical University,www.bsmu.by
BY,Belarussian State Pedagogical University M. Tanka,www.bspu.unibel.by
BY,Belarussian State Polytechnical Academy,www.bspa.unibel.by
BY,Belarussian State Technological University,www.bstu.unibel.by
BY,Belarussian State University,www.bsu.by
BY,Belarussian State University of Culture and Arts,www.buk.by
BY,Belarussian State University of Informatics and Radioelectronics,www.bsuir.by
BY,Belarussian State University of Transport,www.belsut.gomel.by
BY,Brest State Technical University,www.bstu.by
BY,Brest State University,www.brsu.brest.by
BY,European Humanities University,www.data.minsk.byehu
BY,Gomel State Medical University,www.meduniver.gomel.by
BY,Gomel State Technical University Pavel Sukhoi,www.gstu.gomel.by
BY,Gomel State University Francisk Scarnia,www.gsu.unibel.by
BY,Grodno State Agrarian University,www.uni-agro.grodno.by
BY,Grodno State Medical University,www.grsmu.by
BY,Grodno State University Yanka Kupaly,www.grsu.by
BY,Institute for Command Engineers of The Ministry for Emergency Situations,www.kii.gov.by
BY,International Sakharov Environmental University,www.iseu.by
BY,Minsk Institute of Management,www.miu.by
BY,Minsk State Linguistic University,www.mslu.by
BY,Mogilev State University A.A. Kuleshov,msu.mogilev.by
BY,Mozyr State Pedagogical Institute,www.mgpu.gomel.by
BY,Polotsk State University,www.psu.by
BY,Vitebsk State Academy of Veterinary Medicine,www.vsavm.com
BY,Vitebsk State Medical University,www.vgmu.vitebsk.by
BY,Vitebsk State Technological University,www.vstu.vitebsk.by
BY,Vitebsk State University,www.vsu.by
BZ,"American University of the Caribbean, School of Medicine",www.aucmed.edu
BZ,Central America Health Sciences University (Belize Medical College),www.cahsu.edu
BZ,Greenford International University,www.giuedu.bz
BZ,University of Belize,www.ub.edu.bz
BZ,West Coast University (WCU) ,www.westcoastuniversity.bz
CA,Acadia University,www.acadiau.ca
CA,Algonquin College,www.algonquincollege.com
CA,Ashton College,www.ashtoncollege.com
CA,Assumption University,www.assumptionu.ca
CA,Athabasca University,www.athabascau.ca
CA,Augustana University College,www.augustana.ab.ca
CA,Bishop's University,www.ubishops.ca
CA,Bow Valley College,www.bowvalleycollege.ca
CA,Brandon University,www.brandonu.ca
CA,Brescia College,www.uwo.cabrescia
CA,British Columbia Institute of Technology,www.bcit.ca
CA,British Columbia Open University,www.bcou.ca
CA,Brock University,www.brocku.ca
CA,Camosun College,www.camosun.bc.ca
CA,Campion College,www.uregina.cacampion
CA,Canadian College of Business & Computers,www.ccbc.ca
CA,Canadian Mennonite University,www.cmu.ca
CA,Capilano College,www.capcollege.bc.ca
CA,Carleton University,www.carleton.ca
CA,Centennial College,www.centennialcollege.ca
CA,Collège Boréal,www.borealc.on.ca
CA,College of New Caledonia,www.cnc.bc.ca
CA,College of the Rockies,www.cotr.bc.ca
CA,Columbia College,www.columbiacollege.ca
CA,Concordia University,www.concordia.ca
CA,Concordia University College of Alberta,www.concordia.ab.ca
CA,Conestoga College,www.conestogac.on.ca
CA,Dalhousie University,www.dal.ca
CA,DeVry Institute of Technology,www.cal.devry.ca
CA,Dominican College of Philosophy and Theology,www.op.orgcanadacollege.htm
CA,Douglas College,www.douglas.bc.ca
CA,Durham College,www.durhamc.on.ca
CA,École des Hautes Études Commerciales,www.hec.ca
CA,"École de technologie supérieure, Université du Québec",www.etsmtl.ca
CA,"École nationale d'administration publique, Université du Québec",www.enap.uquebec.ca
CA,"École Polytechnique de Montréal, Université de Montréal",www.polymtl.ca
CA,Emily Carr Institute of Art + Design,www.eciad.bc.ca
CA,First Nations University of Canada,www.firstnationsuniversity.ca
CA,George Brown College,www.gbrownc.on.ca
CA,Humber College,www.humber.ca
CA,Huron University College,www.huronuc.on.ca
CA,"Institut Armand-Frappier, Université du Québec",www.iaf.inrs.ca
CA,"Institut National de la Recherche Scientifique, Université du Québec",www.inrs.uquebec.ca
CA,King's College,www.uwo.cakings
CA,Kingston College,www.kingston.edu
CA,King's University College,www.kingsu.ab.ca
CA,Kwantleen University College,www.kwantlen.bc.ca
CA,Lakehead University,www.lakeheadu.ca
CA,Langara College,www.langara.bc.ca
CA,Lansbridge University,www.lansbridge.com
CA,Laurentian University of Sudbury,www.laurentian.ca
CA,Luther College,www.saskweb.comluthercollege
CA,MacEwan University,www.macewan.ca
CA,Malaspina University College,www.mala.bc.ca
CA,McGill University,www.mcgill.ca
CA,McMaster University,www.mcmaster.ca
CA,Memorial University of Newfoundland,www.ucs.mun.ca
CA,Mount Allison University,www.mta.ca
CA,Mount Royal College,www.mtroyal.ab.ca
CA,Mount Saint Vincent University,www.msvu.ca
CA,Nicola Valley Institute of Technology,www.nvit.bc.ca
CA,Nipissing University,www.nipissingu.ca
CA,Northern Alberta Institute of Technology,www.nait.ca
CA,Northern Lights College,www.nlc.bc.ca
CA,North Island College,www.nic.bc.ca
CA,Nova Scotia Agricultural College,www.nsac.ns.ca
CA,Nova Scotia College of Art and Design,www.nscad.ns.ca
CA,Okanagan University College,www.okanagan.bc.ca
CA,Ontario College of Art and Design,www.ocad.ca
CA,Pacific International College,www.picollege.ca
CA,Queen's University,www.queensu.ca
CA,Quest University,www.questu.ca
CA,Redeemer College,www.redeemer.ca
CA,Regent College,www.regent-college.edu
CA,Royal Military College of Canada,www.rmc.ca
CA,Royal Roads University,www.royalroads.ca
CA,Ryerson Polytechnic University,www.ryerson.ca
CA,Saskatchewan Indian Federated College,www.sifc.edu
CA,Sauder School of Business,www.sauder.ubc.ca
CA,Selkirk College,www.selkirk.bc.ca
CA,Seneca College,www.senecac.on.ca
CA,Sheridan College,www.sheridanc.on.ca
CA,Simon Fraser University,www.sfu.ca
CA,Southern Alberta Institute of Technology,www.sait.ca
CA,St. Anne University,www.ustanne.ednet.ns.ca
CA,St. Clair College,www.stclairc.on.ca
CA,St. Francis Xavier University,www.stfx.ca
CA,St. Mary's University,www.stmarys.ca
CA,St. Paul University,www.ustpaul.ca
CA,St. Thomas University,www.stthomasu.ca
CA,"Télé-université, Université du Québec",www.teluq.uquebec.ca
CA,Thompson Rivers University,www.tru.ca
CA,Trent University,www.trentu.ca
CA,Trinity Western University,www.twu.ca
CA,Université de Montréal,www.umontreal.ca
CA,Université de Sherbrooke,www.usherb.ca
CA,Université du Québec à Chicoutimi,www.uqac.ca
CA,Université du Québec à Montréal,www.uqam.ca
CA,Université du Québec à Rimouski,www.uqar.uquebec.ca
CA,Université du Québec à Trois-Rivières,www.uqtr.uquebec.ca
CA,Université du Québec en Abitibi-Témiscamingue,www.uqat.uquebec.ca
